"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","X","X.1","Moody.Marsh","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"131","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",2,1.825,-0.515,0.238,"HM",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.202
"132","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",5,1.8,-0.49,0.263,"HM",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.228
"133","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",7,1.85,-0.54,0.213,"HM ",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.178
"134","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",10,1.82,-0.51,0.243,"HM ",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.208
"135","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",12,1.795,-0.485,0.268,"HM ",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.232
"136","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",15,1.775,-0.465,0.288,"HM ",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.252
"137","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",17,1.75,-0.44,0.313,"HM ",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.277
"138","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",20,1.74,-0.43,0.323,"IVFR Zone",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.288
"139","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",22,1.72,-0.41,0.343,"IVFR Zone",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.308
"140","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T1",24.1,1.665,-0.355,0.398,"IVFR Zone",NA,NA,"",2021,0,24.1,0.13,0.37,0.173,0.398,0.043,0.028,0.0355,0.363
"141","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",0,1.755,-0.445,0.308,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.248
"142","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",3,1.755,-0.445,0.308,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.248
"143","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",5,1.75,-0.44,0.313,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.253
"144","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",8,1.75,-0.44,0.313,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.253
"145","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",10,1.77,-0.46,0.293,"Panne",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.233
"146","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",13,1.775,-0.465,0.288,"Panne",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.228
"147","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",15,1.77,-0.46,0.293,"Panne",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.233
"148","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",18,1.75,-0.44,0.313,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.253
"149","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",20,1.72,-0.41,0.343,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.283
"150","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",22,1.675,-0.365,0.388,"HM",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.328
"151","7/15/2024",2024,"Rhode Island","Weekapaug","","Reference","Reference","T2",24,1.635,-0.325,0.428,"IVA edge",NA,NA,"",2021,0,24,0.248,0.368,0.308,0.428,0.06,0.06,0.06,0.368
"152","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",0,1.62,-0.31,0.443,"East to West",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.425
"153","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",3,1.81,-0.5,0.253,"HM ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.235
"154","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",6,1.88,-0.57,0.183,"Panne ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.165
"155","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",8.6,1.9,-0.59,0.163,"Runnel edge",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.145
"156","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",8.8,2.07,-0.76,-0.007,"Runnel",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,-0.025
"157","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",10,1.835,-0.525,0.228,"HM ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.21
"158","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",12,1.865,-0.555,0.198,"Panne ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.18
"159","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",14,1.88,-0.57,0.183,"Panne ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.165
"160","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",16,1.78,-0.47,0.283,"Panne edge",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.265
"161","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",18,1.76,-0.45,0.303,"HM ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.285
"162","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",20,1.74,-0.43,0.323,"HM ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.305
"163","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",22,1.695,-0.385,0.368,"HM ",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.35
"164","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",24,1.695,-0.385,0.368,"IVA zone",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.35
"165","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T1",25.6,1.69,-0.38,0.373,"IVA zone",NA,NA,"",2021,0,25.6,0.435,0.345,0.443,0.373,0.00800000000000001,0.028,0.018,0.355
"166","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",0,1.66,-0.35,0.403,"East to West",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.343
"167","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",3,1.695,-0.385,0.368,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.308
"168","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",6,1.75,-0.44,0.313,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.253
"169","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",14,1.76,-0.45,0.303,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.243
"170","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",17,1.82,-0.51,0.243,"Pannel Runnel",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.183
"171","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",17.5,1.83,-0.52,0.233,"Runnel edge",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.173
"172","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",18,1.93,-0.62,0.133,"In Runnel ",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.073
"173","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",18.5,1.83,-0.52,0.233,"Runnel edge",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.173
"174","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",20,1.795,-0.485,0.268,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.208
"175","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",27,1.82,-0.51,0.243,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.183
"176","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",30,1.81,-0.5,0.253,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.193
"177","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",34,1.805,-0.495,0.258,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.198
"178","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",37.5,1.85,-0.54,0.213,"Runnel",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.153
"179","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",40,1.77,-0.46,0.293,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.233
"180","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",44,1.79,-0.48,0.273,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.213
"181","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",50,1.75,-0.44,0.313,"HM Edge/Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.253
"182","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",54,1.735,-0.425,0.328,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.268
"183","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",57,1.78,-0.47,0.283,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.223
"184","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",67,1.74,-0.43,0.323,"Panne",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.263
"185","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",68.6,1.71,-0.4,0.353,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.293
"186","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",70,1.685,-0.375,0.378,"HM",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.318
"187","7/15/2024",2024,"Rhode Island","Weekapaug","","Runnel","Runnel","T2",73.5,1.64,-0.33,0.423,"IVA ",NA,NA,"",2021,0,73.5,0.348,0.358,0.403,0.423,0.055,0.065,0.06,0.363
