"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","X","X.1","Moody.Marsh","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"133","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",25,NA,NA,1.402,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.402
"134","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",27.5,NA,NA,1.397,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.397
"135","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",30,NA,NA,1.402,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.402
"136","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",32.5,NA,NA,1.387,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.387
"137","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",35,NA,NA,1.397,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.397
"138","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",37.5,NA,NA,1.362,"Low SPALT Panne",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.362
"139","10/13/2021",2021,"Massachusetts","Kents Island","","Runnel 2","Runnel","T2",40,NA,NA,1.397,"Panne, Transect End",NA,NA,"",2021,0,40,1.517,1.397,1.517,1.397,0,0,0,1.397
"140","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",0,NA,NA,1.348,"HM, Transect Start",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.348
"141","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",2.5,NA,NA,1.368,"HM",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.368
"142","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",5,NA,NA,1.338,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.338
"143","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",7.5,NA,NA,1.343,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.343
"144","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",10,NA,NA,1.328,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.328
"145","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",12.5,NA,NA,1.378,"Panne, Rise",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.378
"146","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",15,NA,NA,1.348,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.348
"147","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",17.5,NA,NA,1.348,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.348
"148","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",20,NA,NA,1.363,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.363
"149","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",22.5,NA,NA,1.293,"Open Water, Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.293
"150","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",25,NA,NA,1.358,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.358
"151","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",27.5,NA,NA,1.288,"Open Water, Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.288
"152","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",30,NA,NA,1.293,"Open Water, Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.293
"153","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",32.5,NA,NA,1.383,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.383
"154","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",35,NA,NA,1.353,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.353
"155","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",37.5,NA,NA,1.348,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.348
"156","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",40,NA,NA,1.363,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.363
"157","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",42.5,NA,NA,1.298,"Open Water, Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.298
"158","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",45,NA,NA,1.288,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.288
"159","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",47.5,NA,NA,1.313,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.313
"160","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",50,NA,NA,1.368,"Panne, Rise",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.368
"161","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",52.5,NA,NA,1.363,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.363
"162","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",55,NA,NA,1.328,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.328
"163","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",57.5,NA,NA,1.313,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.313
"164","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",60,NA,NA,1.343,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.343
"165","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",62.5,NA,NA,1.343,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.343
"166","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",65,NA,NA,1.353,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.353
"167","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",67.5,NA,NA,1.338,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.338
"168","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",70,NA,NA,1.353,"Panne",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.353
"169","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",72.5,NA,NA,1.363,"HM",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.363
"170","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",75,NA,NA,1.373,"HM",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.373
"171","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T1",76.6,NA,NA,1.363,"HM, Transect End",NA,NA,"",2021,0,76.6,1.348,1.363,1.348,1.363,0,0,0,1.363
"172","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",0,NA,NA,1.694,"UE, Transect start",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.694
"173","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",2.5,NA,NA,1.469,"HM",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.469
"174","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",5,NA,NA,1.334,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.334
"175","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",7.5,NA,NA,1.324,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.324
"176","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",10,NA,NA,1.304,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.304
"177","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",12.5,NA,NA,1.349,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.349
"178","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",15,NA,NA,1.329,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.329
"179","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",17.5,NA,NA,1.404,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.404
"180","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",20,NA,NA,1.454,"Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.454
"181","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",22.5,NA,NA,1.319,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.319
"182","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",25,NA,NA,1.294,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.294
"183","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",27.5,NA,NA,1.304,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.304
"184","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",30,NA,NA,1.294,"Open Water, Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.294
"185","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",30.9,NA,NA,1.364,"Panne - Water Edge",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.364
"186","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",32.5,NA,NA,1.424,"Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.424
"187","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",35,NA,NA,1.424,"Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.424
"188","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",37.5,NA,NA,1.424,"Panne",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.424
"189","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",40,NA,NA,1.424,"HM Edge",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.424
"190","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",42.5,NA,NA,1.439,"HM",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.439
"191","10/19/2021",2021,"Massachusetts","Kents Island","","Runnel 3","Runnel","T2",45,NA,NA,1.449,"HM, Transect End",NA,NA,"",2021,0,45,1.694,1.449,1.694,1.449,0,0,0,1.449
"192","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",0,NA,NA,1.538,"UE, Transect Start",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.538
"193","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",2.5,NA,NA,1.458,"HM",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.458
"194","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",5,NA,NA,1.453,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.453
"195","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",7.5,NA,NA,1.453,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.453
"196","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",9,NA,NA,1.463,"Center of Berm",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.463
"197","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",10,NA,NA,1.458,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.458
"198","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",12.5,NA,NA,1.448,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.448
"199","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",15,NA,NA,1.388,"Open Water, Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.388
"200","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",17.5,NA,NA,1.413,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.413
"201","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",20,NA,NA,1.438,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.438
"202","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",22.5,NA,NA,1.423,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.423
"203","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",25,NA,NA,1.423,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.423
"204","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",27.5,NA,NA,1.408,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.408
"205","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",30,NA,NA,1.453,"HM Ridge",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.453
"206","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",32.5,NA,NA,1.433,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.433
"207","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",35,NA,NA,1.428,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.428
"208","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",37.5,NA,NA,1.423,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.423
"209","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",40,NA,NA,1.423,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.423
"210","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",42.5,NA,NA,1.433,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.433
"211","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",45,NA,NA,1.403,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.403
"212","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",47,NA,NA,1.463,"HM Ridge",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.463
"213","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",47.5,NA,NA,1.403,"Panne",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.403
"214","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T1",50,NA,NA,1.453,"HM, Transect End",NA,NA,"",2021,0,50,1.538,1.453,1.538,1.453,0,0,0,1.453
"215","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",0,NA,NA,1.488,"HM, Transect Start",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.488
"216","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",2.5,NA,NA,1.478,"HM",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.478
"217","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",5,NA,NA,1.468,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.468
"218","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",7.5,NA,NA,1.358,"HM Ridge",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.358
"219","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",10,NA,NA,1.458,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.458
"220","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",12.5,NA,NA,1.348,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.348
"221","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",15,NA,NA,1.378,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.378
"222","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",17.5,NA,NA,1.358,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.358
"223","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",19,NA,NA,1.453,"HM Ridge",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.453
"224","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",20,NA,NA,1.388,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.388
"225","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",22.5,NA,NA,1.358,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.358
"226","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",25,NA,NA,1.348,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.348
"227","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",27.5,NA,NA,1.338,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.338
"228","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",30,NA,NA,1.353,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.353
"229","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",32.5,NA,NA,1.348,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.348
"230","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",35,NA,NA,1.433,"HM Ridge",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.433
"231","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",37.5,NA,NA,1.388,"HM Ridge",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.388
"232","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",40,NA,NA,1.393,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.393
"233","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",42.5,NA,NA,1.393,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.393
"234","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",45,NA,NA,1.398,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.398
"235","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",47.5,NA,NA,1.398,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.398
"236","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",50,NA,NA,1.378,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.378
"237","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",52.5,NA,NA,1.408,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.408
"238","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",55,NA,NA,1.398,"Panne",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.398
"239","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",57.5,NA,NA,1.448,"HM",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.448
"240","10/20/2021",2021,"Massachusetts","Kents Island","","Runnel 4","Runnel ","T2",60,NA,NA,1.418,"HM, Transect End",NA,NA,"",2021,0,60,1.488,1.418,1.488,1.418,0,0,0,1.418
"241","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",0,NA,NA,1.391,"South post (HM)",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.385
"242","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",2.5,NA,NA,1.431,"HM",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.425
"243","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",5,NA,NA,1.446,"HM",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.44
"244","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",7.5,NA,NA,1.436,"HM",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.43
"245","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",10,NA,NA,1.456,"HM",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.45
"246","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",12.5,NA,NA,1.466,"trans",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.46
"247","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",15,NA,NA,1.436,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.43
"248","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",17.5,NA,NA,1.436,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.43
"249","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",20,NA,NA,1.416,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.41
"250","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",22.5,NA,NA,1.431,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.425
"251","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",25,NA,NA,1.376,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.369
"252","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",27.5,NA,NA,1.406,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.4
"253","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",28,NA,NA,1.306,"hole",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.3
"254","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",30,NA,NA,1.396,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.39
"255","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",32.5,NA,NA,1.406,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.4
"256","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",35,NA,NA,1.396,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.39
"257","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",37.5,NA,NA,1.406,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.4
"258","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",40,NA,NA,1.416,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.41
"259","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",42.5,NA,NA,1.416,"Panne",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.41
"260","8/1/2022",2022,"Massachusetts","Kents Island","","No Action","No Action","T1",45,NA,NA,1.456,"HM",NA,NA,"",2021,0,47.2,1.382,1.622,1.391,1.626,0.00900000000000012,0.00399999999999978,0.00649999999999995,1.45
