"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","X","X.1","Moody.Marsh","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"322","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",52,1.75,-1.31,1.18,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.18
"323","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",52.3,1.755,-1.315,1.175,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.175
"324","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",52.6,1.703,-1.263,1.227,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.227
"325","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",53,1.675,-1.235,1.255,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.255
"326","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",54,1.62,-1.18,1.31,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.31
"327","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",56,1.635,-1.195,1.295,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.295
"328","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",59,1.635,-1.195,1.295,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.295
"329","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",62,1.605,-1.165,1.325,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.325
"330","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",65,1.59,-1.15,1.34,"",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.34
"331","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T1",67,1.585,-1.145,1.345,"east post",NA,NA,"",2021,0,67,1.35,1.345,1.35,1.345,0,0,0,1.345
"332","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",0,1.63,-1.19,1.3,"west post",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.3
"333","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",3,1.585,-1.145,1.345,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.345
"334","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",6,1.635,-1.195,1.295,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.295
"335","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",9,1.695,-1.255,1.235,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.235
"336","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",10,1.7,-1.26,1.23,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.23
"337","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",10.3,1.715,-1.275,1.215,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.215
"338","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",10.6,1.765,-1.325,1.165,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.165
"339","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",10.9,1.885,-1.445,1.045,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.045
"340","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",11.2,2.425,-1.985,0.505,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,0.505
"341","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",11.5,2.185,-1.745,0.745,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,0.745
"342","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",11.8,1.99,-1.55,0.94,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,0.94
"343","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",12.1,1.91,-1.47,1.02,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.02
"344","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",12.5,1.765,-1.325,1.165,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.165
"345","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",13,1.725,-1.285,1.205,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.205
"346","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",14,1.685,-1.245,1.245,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.245
"347","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",17,1.63,-1.19,1.3,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.3
"348","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",20,1.61,-1.17,1.32,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.32
"349","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",24,1.605,-1.165,1.325,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.325
"350","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",27,1.61,-1.17,1.32,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.32
"351","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",30,1.63,-1.19,1.3,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.3
"352","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",33,1.585,-1.145,1.345,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.345
"353","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",36,1.625,-1.185,1.305,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.305
"354","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",39,1.645,-1.205,1.285,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.285
"355","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",42,1.66,-1.22,1.27,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.27
"356","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",43,1.68,-1.24,1.25,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.25
"357","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",43.5,1.705,-1.265,1.225,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.225
"358","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",43.8,1.72,-1.28,1.21,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.21
"359","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",44.1,1.75,-1.31,1.18,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.18
"360","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",44.4,1.845,-1.405,1.085,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.085
"361","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",44.7,2.23,-1.79,0.7,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,0.7
"362","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",45,1.855,-1.415,1.075,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.075
"363","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",45.5,1.76,-1.32,1.17,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.17
"364","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",46,1.705,-1.265,1.225,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.225
"365","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",49,1.605,-1.165,1.325,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.325
"366","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",52,1.575,-1.135,1.355,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.355
"367","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",55,1.59,-1.15,1.34,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.34
"368","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",58,1.605,-1.165,1.325,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.325
"369","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",61,1.595,-1.155,1.335,"",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.335
"370","7/28/2021",2021,"Massachusetts","Old Town Hill","","South Reference (SC3)","Reference","T2",64,1.59,-1.15,1.34,"east post",NA,NA,"",2021,0,64,1.3,1.34,1.3,1.34,0,0,0,1.34
"371","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",0,1.75,-0.23,1.342,"west post",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.239
"372","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",3,1.82,-0.3,1.272,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.169
"373","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",3.3,1.94,-0.42,1.152,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.049
"374","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",3.6,2.03,-0.51,1.062,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.959
"375","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",3.9,2.52,-1,0.572,"ditch ",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.469
"376","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",4.2,2.52,-1,0.572,"ditch center",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.469
"377","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",4.5,2.5,-0.98,0.592,"ditch",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.489
"378","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",4.8,1.88,-0.36,1.212,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.109
"379","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",5.1,1.84,-0.32,1.252,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.149
"380","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",5.5,1.81,-0.29,1.282,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.179
"381","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",6,1.76,-0.24,1.332,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.229
"382","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",8,1.71,-0.19,1.382,"transition zone",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.279
"383","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",10,1.68,-0.16,1.412,"transition zone",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"384","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",13,1.675,-0.155,1.417,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.314
"385","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",16,1.645,-0.125,1.447,"Ridge HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.344
"386","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",19,1.7,-0.18,1.392,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.289
"387","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",20,1.67,-0.15,1.422,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.319
"388","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",23,1.69,-0.17,1.402,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.299
"389","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",26,1.69,-0.17,1.402,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.299
"390","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",28,1.66,-0.14,1.432,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.329
"391","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",30,1.685,-0.165,1.407,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.304
"392","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",33,1.68,-0.16,1.412,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"393","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",36,1.67,-0.15,1.422,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.319
"394","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",38,1.66,-0.14,1.432,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.329
"395","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",40,1.665,-0.145,1.427,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.324
"396","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",43,1.69,-0.17,1.402,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.299
"397","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",46,1.68,-0.16,1.412,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"398","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",48,1.66,-0.14,1.432,"Ridge HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.329
"399","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",50,1.68,-0.16,1.412,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"400","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",53,1.72,-0.2,1.372,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.269
"401","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",56,1.725,-0.205,1.367,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.264
"402","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",58,1.77,-0.25,1.322,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.219
"403","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",58.3,1.81,-0.29,1.282,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.179
"404","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",58.6,1.835,-0.315,1.257,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.154
"405","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",58.9,1.985,-0.465,1.107,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.004
"406","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",59,2.33,-0.81,0.762,"ditch ",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.659
"407","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",59.1,2.42,-0.9,0.672,"ditch center",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.569
"408","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",59.3,2.34,-0.82,0.752,"ditch ",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,0.649
"409","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",59.4,1.89,-0.37,1.202,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.099
"410","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",60,1.805,-0.285,1.287,"ditch edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.184
"411","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",63,1.71,-0.19,1.382,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.279
"412","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",65,1.715,-0.195,1.377,"panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.274
"413","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",66,1.685,-0.165,1.407,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.304
"414","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",68,1.71,-0.19,1.382,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.279
"415","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",70,1.71,-0.19,1.382,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.279
"416","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",72,1.69,-0.17,1.402,"LM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.299
"417","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",73,1.97,-0.45,1.122,"ditch/pool",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.019
"418","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",74,1.83,-0.31,1.262,"ditch/pool edge",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.159
"419","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",77,1.67,-0.15,1.422,"HM",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.319
"420","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",80,1.68,-0.16,1.412,"transition zone",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"421","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",83,1.68,-0.16,1.412,"veg panne",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.309
"422","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T1",86,1.66,-0.14,1.432,"east post",NA,NA,"",2021,0,86,1.194,1.374,1.342,1.432,0.148,0.0579999999999998,0.103,1.329
"423","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",0,1.675,-0.155,1.417,"west post",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.397
"424","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",3,1.69,-0.17,1.402,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.382
"425","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",6,1.695,-0.175,1.397,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.377
"426","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",8,1.695,-0.175,1.397,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.377
"427","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",10,1.705,-0.185,1.387,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.366
"428","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",13,1.7,-0.18,1.392,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.371
"429","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",16,1.68,-0.16,1.412,"Ridge HM",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.391
"430","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",18,1.695,-0.175,1.397,"Ridge HM",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.377
"431","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",20,1.705,-0.185,1.387,"veg panne",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.366
"432","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",23,1.69,-0.17,1.402,"HM",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.382
"433","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",26,1.745,-0.225,1.347,"HM",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.326
"434","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",27,1.75,-0.23,1.342,"HM",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.321
"435","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",27.3,1.77,-0.25,1.322,"ditch edge",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.301
"436","9/2/2022",2022,"Massachusetts","Old Town Hill","","Drainage Enhancement (SC1)","Runnel","T2",27.6,1.79,-0.27,1.302,"ditch edge",NA,NA,"",2021,0,58.8,1.384,1.404,1.417,1.412,0.0330000000000001,0.00800000000000001,0.0205000000000001,1.281
