"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"144","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",10,1.73,-0.25,0.76,"panne",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.809
"145","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",12,1.74,-0.26,0.75,"wet panne",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.799
"146","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",14,1.74,-0.26,0.75,"wet panne",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.799
"147","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",16,1.725,-0.245,0.765,"wet panne, depression",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.815
"148","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",18,1.705,-0.225,0.785,"panne, wet",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.835
"149","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",20,1.71,-0.23,0.78,"TM",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.83
"150","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",22,1.695,-0.215,0.795,"panne",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.845
"151","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",24,1.72,-0.24,0.77,"shallow pool",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.82
"152","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",25,1.76,-0.28,0.73,"pool ",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.779
"153","7/22/2024",2024,"Rhode Island","Jacobs Point","","No Action","No Action","T2",26,1.715,-0.235,0.775,"panne island, E post",2021,0,26,0.562,0.817,0.505,0.775,-0.0570000000000001,-0.0419999999999999,-0.0495,0.825
"154","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",0,1.85,-0.37,0.64,"creek bank, LM, W post",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.677
"155","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",1.5,1.745,-0.265,0.745,"TM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.782
"156","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",3,1.735,-0.255,0.755,"HM, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.792
"157","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",4.5,1.715,-0.235,0.775,"HM, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.812
"158","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",6,1.72,-0.24,0.77,"HM, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.807
"159","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",7.5,1.715,-0.235,0.775,"HM, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.812
"160","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",9,1.81,-0.33,0.68,"hole, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.717
"161","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",10.5,1.68,-0.2,0.81,"HM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.847
"162","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",12,1.66,-0.18,0.83,"HM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.867
"163","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",13.5,1.64,-0.16,0.85,"HM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.887
"164","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",15,1.64,-0.16,0.85,"HM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.887
"165","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",16.5,1.66,-0.18,0.83,"HM",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.867
"166","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",18,1.71,-0.23,0.78,"depression, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.817
"167","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",19.5,1.64,-0.16,0.85,"HM, dry",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.887
"168","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",21,1.65,-0.17,0.84,"HM, wet",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.877
"169","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T1",21.7,1.65,-0.17,0.84,"HM, wet, E post",2021,0,21.7,0.697,0.857,0.64,0.84,-0.0569999999999999,-0.017,-0.037,0.877
"170","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",0,2,-0.52,0.49,"LM, E post",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.532
"171","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",2,1.71,-0.23,0.78,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.822
"172","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",4,1.71,-0.23,0.78,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.822
"173","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",6,1.65,-0.17,0.84,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.882
"174","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",8,1.7,-0.22,0.79,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.832
"175","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",10,1.66,-0.18,0.83,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.872
"176","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",12,1.67,-0.19,0.82,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.862
"177","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",14,1.67,-0.19,0.82,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.862
"178","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",16,1.68,-0.2,0.81,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.852
"179","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",18,1.67,-0.19,0.82,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.862
"180","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",20,1.68,-0.2,0.81,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.852
"181","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",22,1.67,-0.19,0.82,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.862
"182","7/22/2024",2024,"Rhode Island","Jacobs Point","","Reference","Reference","T2",24,1.67,-0.19,0.82,"HM",2021,0,24,0.562,0.832,0.49,0.82,-0.0720000000000001,-0.012,-0.042,0.862
"183","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",0,1.68,-0.2,0.81,"TM, post",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.77
"184","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",1.5,1.69,-0.21,0.8,"TM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.76
"185","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",3,1.675,-0.195,0.815,"TM, wet",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.774
"186","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",4.5,1.675,-0.195,0.815,"TM, wet",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.774
"187","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",6,1.665,-0.185,0.825,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.784
"188","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",7.5,1.615,-0.135,0.875,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.835
"189","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",8.3,1.625,-0.145,0.865,"runnel bank",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.825
"190","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",8.9,1.855,-0.375,0.635,"runnel center",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.595
"191","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",9.3,1.61,-0.13,0.88,"HM/runnel edge",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.839
"192","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",10,1.62,-0.14,0.87,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.829
"193","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",10.5,1.65,-0.17,0.84,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.799
"194","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",11.4,1.655,-0.175,0.835,"HM/runnel edge",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.794
"195","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",11.7,1.77,-0.29,0.72,"runnel center",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.679
"196","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",12,1.63,-0.15,0.86,"runnel edge/HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.819
"197","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",13.5,1.63,-0.15,0.86,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.819
"198","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",15,1.63,-0.15,0.86,"HM, iva patch",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.819
"199","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",16.5,1.625,-0.145,0.865,"HM, iva patch",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.825
"200","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",18,1.61,-0.13,0.88,"HM, iva patch",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.839
"201","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",19.5,1.575,-0.095,0.915,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.875
"202","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",21,1.56,-0.08,0.93,"HM",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.889
"203","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T1",22,1.57,-0.09,0.92,"HM, E post",2021,0,25,0.847,0.802,0.81,0.92,-0.0369999999999999,0.118,0.0405,0.879
"204","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",0,1.84,-0.36,0.65,"creek bank, W post, LM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.625
"205","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",3,1.76,-0.28,0.73,"TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.704
"206","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",7,1.755,-0.275,0.735,"TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.71
"207","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",10,1.745,-0.265,0.745,"TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.72
"208","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",14,1.72,-0.24,0.77,"depression, TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.744
"209","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",17,1.75,-0.27,0.74,"TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.714
"210","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",21,1.73,-0.25,0.76,"TM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.734
"211","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",24,1.715,-0.235,0.775,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.75
"212","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",28,1.675,-0.195,0.815,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.789
"213","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",31,1.68,-0.2,0.81,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.784
"214","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",35,1.64,-0.16,0.85,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.825
"215","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",35.7,1.7,-0.22,0.79,"runnel edge/HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.764
"216","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",36,1.9,-0.42,0.59,"runnel center",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.565
"217","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",36.5,1.67,-0.19,0.82,"runnel edge/HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.794
"218","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",38,1.655,-0.175,0.835,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.809
"219","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",42,1.63,-0.15,0.86,"HM",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.835
"220","7/22/2024",2024,"Rhode Island","Jacobs Point","","Runnel","Runnel","T2",45,1.57,-0.09,0.92,"iva, east post",2021,0,45,0.562,0.957,0.65,0.92,0.088,-0.0369999999999999,0.0255,0.895
