"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"139","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.4,1.66,-0.2,0.404,"upper runnel edge",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.404
"140","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.7,1.77,-0.31,0.294,"runnel center",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.294
"141","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.9,1.665,-0.205,0.399,"upper runnel edge",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.399
"142","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",30,1.615,-0.155,0.449,"edge of HM",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.449
"143","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",35,1.605,-0.145,0.459,"panne",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.459
"144","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",40,1.59,-0.13,0.474,"panne",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.474
"145","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",45,1.58,-0.12,0.484,"Trans",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.484
"146","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",47.8,1.58,-0.12,0.484,"edge of frag",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.484
"147","8/8/2022",2022,"Rhode Island","Canonchet","","Runnel","Runnel","T2",50,1.565,-0.105,0.499,"South stake / Frag",2022,0,50,0.429,0.499,0.429,0.499,0,0,0,0.499
"148","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",0,1.575,-0.16,0.479,"N POST / HM",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.439
"149","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",5,1.57,-0.155,0.484,"HM",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.444
"150","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",10,1.585,-0.17,0.469,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.429
"151","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",15,1.585,-0.17,0.469,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.429
"152","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",20,1.59,-0.175,0.464,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.424
"153","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",25,1.625,-0.21,0.429,"PANNE / WET SPOT",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.389
"154","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",29.2,1.615,-0.2,0.439,"PANNE / RUN EDGE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.399
"155","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",29.4,1.775,-0.36,0.279,"RUN CENTER",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.239
"156","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",29.8,1.61,-0.195,0.444,"PANNE / RUN EDGE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.404
"157","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",30,1.615,-0.2,0.439,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.399
"158","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",32.8,1.615,-0.2,0.439,"? PREVIOUS RUN (FILLED IN)",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.399
"159","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",35,1.595,-0.18,0.459,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.419
"160","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",40,1.605,-0.19,0.449,"PANNE",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.409
"161","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",45,1.53,-0.115,0.524,"HM",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.484
"162","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",47.4,1.485,-0.07,0.569,"HM NEXT TO PATH",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.529
"163","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T1",50,1.45,-0.035,0.604,"PHAUS / HM / S POST ",2022,0,50,0.439,0.564,0.479,0.604,0.04,0.04,0.04,0.564
"164","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",0,1.58,-0.165,0.474,"N POST / HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.436
"165","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",5,1.595,-0.18,0.459,"HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.422
"166","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",10,1.615,-0.2,0.439,"HM/PANNE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.401
"167","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",12,1.61,-0.195,0.444,"HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.406
"168","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",14.2,1.815,-0.4,0.239,"RUN BANK",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.201
"169","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",14.5,2.05,-0.635,0.004,"RUN CENTER",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,-0.034
"170","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",14.7,1.89,-0.475,0.164,"RUN ",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.126
"171","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",14.9,1.815,-0.4,0.239,"RUN BANK",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.201
"172","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",15,1.77,-0.355,0.284,"RUN EDGE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.246
"173","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",20,1.585,-0.17,0.469,"HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.432
"174","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",25,1.59,-0.175,0.464,"HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.426
"175","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.4,1.6,-0.185,0.454,"PANNE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.416
"176","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.7,1.615,-0.2,0.439,"PANNE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.401
"177","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",28.9,1.7,-0.285,0.354,"OLD RUN",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.316
"178","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",30,1.59,-0.175,0.464,"TRANS",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.426
"179","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",35,1.545,-0.13,0.509,"HM / PANNE EDGE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.472
"180","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",40,1.525,-0.11,0.529,"HM",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.492
"181","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",45,1.55,-0.135,0.504,"TRANS",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.466
"182","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",47.8,1.51,-0.095,0.544,"HM / PHAUS EDGE",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.507
"183","7/16/2024",2024,"Rhode Island","Canonchet","","Runnel","Runnel","T2",50,1.525,-0.11,0.529,"S POST / PHAUS / HM ",2022,0,50,0.429,0.499,0.474,0.529,0.045,0.03,0.0375,0.492
