RegionNum,State,Hexagon,PointID,Site,Treatment,Runnel_Year0,Point_X,Point_Y,SurveyMethod,VisitNum,SurveyWindow,SurveyDate,Year,Month,Day,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,DistBand,TotalCountN,Min 1,Min 2,Min 3,Min 4,Min 5,Min 6,Min 7,Min 8,Min 9,Min 10,Min 11,Outside,Comments
2,MA,,Ipswich RUN East,Ipswich,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,5/27/2022,2022,5,27,JLG,High/Rising,9:30,67,1,2,3,BBPL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Ipswich RUN East,Ipswich,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,5/27/2022,2022,5,27,JLG,High/Rising,9:30,67,1,2,3,RWBL,51-100m,2,0,0,0,2,0,0,0,0,0,0,0,0,
2,MA,,OTH RUN,Old Town Hill,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Falling,6:43,62,1,0,2,RWBL,0-50m,4,3,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,OTH RUN,Old Town Hill,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Falling,6:43,62,1,0,2,MALL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,OTH RUN,Old Town Hill,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Falling,6:43,62,1,0,2,WILL,0-50m,4,0,2,1,0,0,0,0,1,0,0,0,0,
2,MA,,OTH RUN,Old Town Hill,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Falling,6:43,62,1,0,2,YEWA,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,,OTH RUN,Old Town Hill,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Falling,6:43,62,1,0,2,RWBL,51-100m,2,0,0,0,1,0,0,0,0,1,0,0,0,
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,SALS,0-50m,3,1,0,0,1,0,0,0,0,1,0,0,0,
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,COYE,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,AMCR,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,RWBL,0-50m,6,0,0,1,1,0,1,1,0,0,0,2,0,
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,TRES,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,Flyover
2,MA,,OTH REF,Old Town Hill,REF,,-70.862339,42.774958,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:38,64,1,2,2,WILL,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,,OTH NAC,Old Town Hill,NAC,,-70.860789,42.777164,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:58,72,1,2,2,COYE,51-100m,2,1,0,0,0,1,0,0,0,0,0,0,0,
2,MA,,OTH NAC,Old Town Hill,NAC,,-70.860789,42.777164,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:58,72,1,2,2,RWBL,0-50m,8,2,2,0,1,2,1,0,0,0,0,0,0,
2,MA,,OTH NAC,Old Town Hill,NAC,,-70.860789,42.777164,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:58,72,1,2,2,SALS,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,OTH NAC,Old Town Hill,NAC,,-70.860789,42.777164,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,7:58,72,1,2,2,UNK_SP,51-100m,3,0,0,0,3,0,0,0,0,0,0,0,0,
2,MA,,Kents REF,Kent's Island,REF,,-70.874217,42.769253,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,8:42,73,1,2,3,RWBL,0-50m,3,2,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,Kents REF,Kent's Island,REF,,-70.874217,42.769253,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,8:42,73,1,2,3,WILL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Kents REF,Kent's Island,REF,,-70.874217,42.769253,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,8:42,73,1,2,3,TRES,51-100m,3,0,0,0,3,0,0,0,0,0,0,0,0,Flyovers 
2,MA,,Kents REF,Kent's Island,REF,,-70.874217,42.769253,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,8:42,73,1,2,3,RWBL,51-100m,4,0,0,0,0,0,1,0,2,0,0,1,0,
2,MA,,Kents RUN,Kent's Island,RUN,2022,-70.875569,42.759872,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,9:36,73,0,1,2,RWBL,0-50m,5,2,2,0,1,0,0,0,0,0,0,0,0,
2,MA,,Kents RUN,Kent's Island,RUN,2022,-70.875569,42.759872,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,9:36,73,0,1,2,TRES,0-50m,4,0,0,1,0,1,2,0,0,0,0,0,0,
2,MA,,Kents RUN,Kent's Island,RUN,2022,-70.875569,42.759872,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,9:36,73,0,1,2,DCCO,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,,Kents RUN,Kent's Island,RUN,2022,-70.875569,42.759872,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,9:36,73,0,1,2,EAKI,0-50m,4,0,0,0,0,0,0,0,4,0,0,0,0,
2,MA,,Kents RUN,Kent's Island,RUN,2022,-70.875569,42.759872,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low,9:36,73,0,1,2,RWBL,51-100m,4,0,0,0,1,0,0,1,0,2,0,0,0,
2,MA,,Kents NAC,Kent's Island,NAC,,-70.873811,42.758717,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Rising,10:02,73,0,1,2,RWBL,0-50m,4,2,1,1,0,0,0,0,0,0,0,0,0,
2,MA,,Kents NAC,Kent's Island,NAC,,-70.873811,42.758717,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Rising,10:02,73,0,1,2,OROR,51-100m,2,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,Kents NAC,Kent's Island,NAC,,-70.873811,42.758717,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Rising,10:02,73,0,1,2,EAKI,0-50m,2,0,0,0,0,0,0,0,0,1,0,1,0,
2,MA,,Kents NAC,Kent's Island,NAC,,-70.873811,42.758717,Foot – survey conducted while standing on the ground,1,1,5/31/2022,2022,5,31,JLG,Low/Rising,10:02,73,0,1,2,RWBL,51-100m,3,0,0,0,0,0,0,1,1,0,1,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,WILL,0-50m,7,1,5,0,0,0,0,0,1,0,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,RWBL,0-50m,2,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,WILL,51-100m,8,2,2,0,0,0,0,2,2,0,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,BBGU,51-100m,2,0,0,2,0,0,0,0,0,0,0,0,0,Flyover
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,SALS,51-100m,2,0,0,0,1,1,0,0,0,0,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,RWBL,51-100m,3,0,0,0,1,1,0,0,0,1,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,TRES,0-50m,1,0,0,0,1,0,0,0,0,0,0,0,0,Flyover
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,GREG,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,Flyover
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,BHCO,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,,PLHA NAC,Plum Island,NAC,,-70.808297,42.761219,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:24,57,1,1,2,SALS,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,RWBL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,SALS,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,WILL,0-50m,4,0,1,0,0,0,0,1,2,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,YEWA,51-100m,2,0,0,1,0,0,0,0,0,0,0,1,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,SESP,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,WILL,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,RWBL,51-100m,4,0,0,0,2,0,0,1,1,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,GWTE,51-100m,4,4,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,GRYE,51-100m,5,0,0,0,0,5,0,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,SESP,0-50m,2,0,0,0,0,0,2,0,0,0,0,0,0,
2,MA,,PLHA RUN North,Plum Island,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,8:47,57,2,2,2,UNK_SP,0-50m,3,0,1,0,0,1,0,0,0,1,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,BOBO,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,RWBL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,BOBO,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,WILL,0-50m,5,5,0,0,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,WILL,51-100m,4,0,1,0,2,1,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,SOSP,51-100m,2,0,1,1,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,RWBL,51-100m,4,0,2,1,0,0,0,0,0,1,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,SALS,0-50m,2,0,2,0,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,SALS,51-100m,2,0,0,1,0,1,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,SNEG,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,COTE,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,UNK_SP,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,41638,PLHA REF North,Plum Island,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:06,57,2,2,2,SESP,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,RWBL,0-50m,5,4,0,0,0,0,0,0,0,1,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,SALS,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,EAPH,0-50m,2,1,0,0,0,0,0,1,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,YEWA,51-100m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,WILL,51-100m,4,2,0,0,0,0,0,0,0,0,0,2,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,BOBO,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,KILL,0-50m,5,0,5,0,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,MALL,51-100m,2,0,0,2,0,0,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,EAKI,0-50m,3,0,0,0,0,3,0,0,0,0,0,0,0,
2,MA,,PLHA RUN South,Plum Island,RUN,2022,-70.805311,42.757836,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low,9:39,58,2,2,2,COGR,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,WILL,51-100m,5,2,0,0,0,0,2,0,1,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,RWBL,51-100m,3,2,0,1,0,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,UNK_SP,51-100m,2,0,0,1,1,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,YEWA,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,SALS,0-50m,3,1,0,1,0,0,0,1,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,WILL,0-50m,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,41638,PLHA REF South,Plum Island,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,1,1,6/1/2022,2022,6,1,JLG,Low/Rising,9:54,58,2,3,2,COTE,51-100m,2,0,0,0,0,0,0,0,0,0,0,2,0,Flyover
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,GREG,51-100m,2,1,0,0,0,1,0,0,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,RWBL,0-50m,4,2,0,0,1,1,0,0,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,GLIB,51-100m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,SOSP,0-50m,4,1,1,0,1,0,0,1,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,KILL,0-50m,3,0,0,0,2,0,1,0,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,RWBL,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,,Essex RUN North,Essex,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:20,61,0,1,1,TRES,0-50m,2,0,0,0,0,0,0,0,2,0,0,0,0,Flyover
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,GLIB,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,GREG,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,KILL,0-50m,2,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,MALL,0-50m,2,0,2,0,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,SOSP,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,RWBL,0-50m,6,0,0,2,1,1,1,0,0,1,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,SNEG,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,Flyover
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,WILL,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,MA,,Essex NAC North,Essex,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:34,62,0,2,1,HAWO,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,TRES,0-50m,3,1,1,0,0,0,0,0,0,1,0,0,0,Two dogs came out barking and one barked for ~6 minutes. 
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,RWBL,0-50m,2,0,0,1,0,0,1,0,0,0,0,0,0,
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,SESA,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,SNEG,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,Flyover
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,AMCR,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,Flyover
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,RWBL,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,TRES,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,,Essex REF North,Essex,REF,,-70.774717,42.654558,Foot – survey conducted while standing on the ground,2,2,6/20/2022,2022,6,20,JLG,High/Falling,9:55,62,0,2,2,GREG,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,Flyover
