RegionNum,State,Site,Hexagon,PointID,Treatment,Runnel_Year0,Point_X,Point_Y,SurveyMethod,VisitNum,SurveyWindow,SurveyDate,Year,Month,Day,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,DistBand,TotalCountN,Min 1,Min 2,Min 3,Min 4,Min 5,Min 6,Min 7,Min 8,Min 9,Min 10,Min 11,Min 12,Outside,Comments
2,MA,Plum Island,,DPR RUN North,RUN,2017,-70.8095,42.7798,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,9:40,60,2,1,1,SALS,0-50m,6,1,2,0,0,0,0,0,2,0,0,1,0,0,
2,MA,Plum Island,,DPR RUN North,RUN,2017,-70.8095,42.7798,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,9:40,60,2,1,1,BOBO,0-50m,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN North,RUN,2017,-70.8095,42.7798,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,9:40,60,2,1,1,EAPH,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN North,RUN,2017,-70.8095,42.7798,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,9:40,60,2,1,1,UNK_SP,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN North,RUN,2017,-70.8095,42.7798,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,9:40,60,2,1,1,SESP,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,SALS,0-50m,4,1,0,0,1,0,0,1,1,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,WILL,0-50m,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,BOBO,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,SESP,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,SALS,51-100m,3,0,0,0,0,1,0,2,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,RWBL,>100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,1,1,6/12/2023,2023,6,12,JGM,High/Falling,10:00,63,2,1,1,UNK_SP,0-50m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,WILL,0-50m,3,2,0,0,0,0,0,0,1,0,0,0,0,0,One is nesting here
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,TRES,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,RWBL,51-100m,2,0,1,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,SOSP,51-100m,2,0,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,RWBL,0-50m,5,0,0,1,0,3,0,1,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,GREG,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,UNK_SP,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Quick flit 
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:07,61,2,1,1,AMRO,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,WILL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,RWBL,0-50m,2,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,RWBL,51-100m,2,0,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,WILL,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,TRES,0-50m,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,COYE,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,NOCA,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,GREG,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,AMRO,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,SOSP,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,WILL,51-100m,2,0,0,0,0,0,0,2,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,7:25,62,2,1,1,RWBL,>100m,2,0,0,0,0,0,0,0,2,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,SOSP,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,KILL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,RWBL,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,RWBL,0-50m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,TRES,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,GREG,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Flyover
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:16,62,2,1,1,BANS,0-50m,2,0,0,0,0,0,1,0,0,1,0,0,0,0,Hunting in Runnel
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,SOSP,0-50m,3,1,1,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,RWBL,51-100m,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,WILL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,TRES,0-50m,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Hunting
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,BANS,0-50m,3,0,2,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,CSWA,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,BBGU,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,BLJA,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:35,61,2,0,1,WILL,>100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,RWBL,0-50m,9,2,2,0,2,0,0,0,0,1,0,2,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,WILL,51-100m,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,SOSP,51-100m,2,0,1,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,KILL,0-50m,3,0,0,0,0,1,0,2,0,0,0,0,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,AMGO,51-100m,2,0,0,0,0,0,2,0,0,0,0,0,0,0,
2,MA,Essex,,Essex REF South,REF,,-70.773536,42.649931,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,Low/Rising,6:00,61,2,0,1,EAPH,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,MALL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,WILL,0-50m,4,3,1,0,0,0,0,0,0,0,0,0,0,0,One is nesting here
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,RWBL,51-100m,3,1,0,1,0,0,0,1,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,WILL,51-100m,3,0,0,2,0,1,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,HERG,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,WILL,>100m,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,SOSP,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich REF West,REF,,-70.771769,42.680317,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:30,62,1,1,1,RWBL,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,BAOR,51-100m,2,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,WILL,>100m,2,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,AMRO,0-50m,2,0,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,WILL,51-100m,2,0,1,0,0,0,0,0,0,0,0,1,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,NOCA,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,BANS,0-50m,2,0,1,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,TUVU,>100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Soaring
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,RWBL,0-50m,2,0,0,0,0,1,0,1,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,CSWA,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich NAC West,NAC,,-70.773939,42.679464,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:17,62,1,0,1,RWBL,51-100m,2,0,0,0,0,0,1,0,1,0,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,BAOR,0-50m,3,1,0,1,0,0,0,0,0,1,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,RWBL,51-100m,3,1,1,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,RWBL,0-50m,6,1,1,2,0,0,0,2,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,TRES,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,AMRO,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,TUVU,>100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Soaring
2,MA,Ipswich,,Ipswich RUN West,RUN,2022,-70.775144,42.680281,Foot – survey conducted while standing on the ground,1,1,6/15/2023,2023,6,15,JLG,High/Rising,9:04,62,1,0,2,TRES,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,RWBL,0-50m,4,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,NOCA,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,SOSP,51-100m,3,0,2,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,RWBL,51-100m,5,0,2,1,0,1,0,0,0,0,0,1,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,EUST,51-100m,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,AMRO,51-100m,2,0,0,0,1,0,0,0,1,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,AMCR,0-50m,2,0,0,0,0,1,0,0,0,1,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,TRES,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,CSWA,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,OSPR,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Flyover from nest in Runnel area
2,MA,Broad Cove,,BC REF,REF,,-71.13286,41.79348,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,8:13,68,2,0,2,BRTH,51-100m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,RWBL,0-50m,6,3,1,0,0,1,1,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,AMCR,51-100m,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,SOSP,51-100m,3,1,0,0,0,0,0,0,1,0,0,1,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,SALS,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,SALS,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,RWBL,51-100m,2,0,1,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,BLJA,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,TRES,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,AMRO,51-100m,2,0,0,0,0,0,0,1,0,1,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,RWBL,>100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,UNK_SP,51-100m,2,0,0,0,0,0,0,0,2,0,0,0,0,0,flying in REF
2,MA,Broad Cove,,BC RUN,RUN,2017,-71.13327,41.7925,Foot – survey conducted while standing on the ground,2,2,6/28/2023,2023,6,28,JLG,Low,7:59,68,2,0,2,WREN,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Old Town Hill,,OTH RUN,RUN,2021,-70.859639,42.771683,Foot – survey conducted while standing on the ground,2,2,7/7/2023,2023,7,7,JLG,Low/Falling,6:33,72,1,1,1,WILL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
