"","PointID","Year","VisitNum","DistBand","RegionNum","State","Site","Treatment","runnel_age","Point_X","Point_Y","SurveyWindow","SurveyDate","Month","Day","Observer","Tide","SurveyTime","TempF","Sky","WindSp","Noise","Site_Date","richness","shannon","totalbirds","saltysparrow","AGWT","ALFL","AMCR","AMDU","AMGO","AMOY","AMRE","AMRO","BANS","BAOR","BARS","BBGU","BBPL","BCCH","BHCO","BLJA","BLPW","BOBO","BRTH","CAGO","CANG","CARW","CEDW","CHSP","CHSW","CLRA","COEI","COGR","COTE","COYE","CSWA","DCCO","DUNL","EAKI","EAPH","EATO","EUST","EWPW","GBBG","GBHE","GCFL","GLIB","GRCA","GREG","GRHE","GRYE","GWTE","HAWO","HERG","HETH","HOFI","HOSP","HOWR","KILL","LBHE","LESA","LETE","LEYE","MALL","MAWR","MODO","MUSW","NESP","NOCA","NOGO","NOMO","NRWS","OROR","OSPR","PAWA","PEEP","PUMA","RBME","RECR","RTHA","RUBL","RWBL","SALS","SAND","SBDO","SEOW","SEPL","SESA","SESP","SNEG","SOSP","SPSA","STSP","TRES","TUTI","TUVU","UNK_SP","VIRA","Warbler","WEVI","WIFL","WILL","WITU","WOTH","WREN","WRSA","YEWA"
"41","Essex NAC North",2022,1,"0-50m","2","MA","Essex - North","No Action","0","-70.776608","42.651283","1","5/27/2022","5","27","JLG","Low/Rising","6:17","61","2","3","3","Essex NAC North 5/27/2022  ",3,0.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","Essex NAC North",2022,2,"0-50m","2","MA","Essex - North","No Action","0","-70.776608","42.651283","2","6/20/2022","6","20","JLG","High/Falling","9:34","62","0","2","1","Essex NAC North 6/20/2022  ",7,1.75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"43","Essex NAC North",2023,1,"0-50m","2","MA","Essex - North","No Action","1","-70.776608","42.651283","1","6/15/2023","6","15","JLG","Low/Rising","7:25","62","2","1","1","Essex NAC North 6/15/2023  ",3,1.05,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"44","Essex NAC North",2023,2,"0-50m","2","MA","Essex - North","No Action","1","-70.776608","42.651283","2","7/19/2023","7","19","JGM","Low/Rising","745","72","1","1","2","Essex NAC North 7/19/2023  ",5,1.46,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","Essex NAC South",2022,1,"0-50m","2","MA","Essex - South","No Action","0","-70.771131","42.651806","1","5/27/2022","5","27","JLG","Low/Rising","7:14","62","1","3","3","Essex NAC South 5/27/2022  ",2,0.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","Essex NAC South",2022,2,"0-50m","2","MA","Essex - South","No Action","0","-70.771131","42.651806","2","6/20/2022","6","20","JLG","High/Falling","10:26","66","0","2","1","Essex NAC South 6/20/2022  ",3,1.04,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","Essex NAC South",2023,1,"0-50m","2","MA","Essex - South","No Action","1","-70.771131","42.651806","1","6/15/2023","6","15","JLG","Low/Rising","6:35","61","2","0","1","Essex NAC South 6/15/2023  ",3,1.08,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","Essex NAC South",2023,2,"0-50m","2","MA","Essex - South","No Action","1","-70.771131","42.651806","2","7/19/2023","7","19","JGM","Low/Rising","825","75","2","1","2","Essex NAC South 7/19/2023  ",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","Essex REF North",2022,1,"0-50m","2","MA","Essex - North","Reference","0","-70.774717","42.654558","1","5/27/2022","5","27","JLG","Low/Rising","6:39","61","1","0","2","Essex REF North 5/27/2022  ",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","Essex REF North",2022,2,"0-50m","2","MA","Essex - North","Reference","0","-70.774717","42.654558","2","6/20/2022","6","20","JLG","High/Falling","9:55","62","0","2","2","Essex REF North 6/20/2022  ",3,1.01,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","Essex REF South",2022,1,"0-50m","2","MA","Essex - South","Reference","0","-70.773536","42.649931","1","5/27/2022","5","27","JLG","Low/Rising","7:29","62","1","3","4","Essex REF South 5/27/2022  ",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","Essex REF South",2022,2,"0-50m","2","MA","Essex - South","Reference","0","-70.773536","42.649931","2","6/20/2022","6","20","JLG","High/Falling","10:41","67","0","2","2","Essex REF South 6/20/2022  ",4,1.24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","Essex REF South",2023,1,"0-50m","2","MA","Essex - South","Reference","1","-70.773536","42.649931","1","6/15/2023","6","15","JLG","Low/Rising","6:00","61","2","0","1","Essex REF South 6/15/2023  ",2,0.56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","Essex REF South",2023,2,"0-50m","2","MA","Essex - South","Reference","1","-70.773536","42.649931","2","7/19/2023","7","19","JGM","Low/Rising","905","72","1","2","2","Essex REF South 7/19/2023  ",2,0.56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","Essex RUN North",2022,1,"0-50m","2","MA","Essex - North","Runnel","0","-70.775369","42.651917","1","5/27/2022","5","27","JLG","Low/Rising","6:02","60","2","2","2","Essex RUN North 5/27/2022  ",3,1.08,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Essex RUN North",2022,2,"0-50m","2","MA","Essex - North","Runnel","0","-70.775369","42.651917","2","6/20/2022","6","20","JLG","High/Falling","9:20","61","0","1","1","Essex RUN North 6/20/2022  ",4,1.35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Essex RUN North",2023,1,"0-50m","2","MA","Essex - North","Runnel","1","-70.775369","42.651917","1","6/15/2023","6","15","JLG","Low/Rising","7:07","61","2","1","1","Essex RUN North 6/15/2023  ",4,1.17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0
"58","Essex RUN North",2023,2,"0-50m","2","MA","Essex - North","Runnel","1","-70.775369","42.651917","2","7/19/2023","7","19","JGM","Low/Rising","800","72","2","1","2","Essex RUN North 7/19/2023  ",6,1.61,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Essex RUN South",2022,1,"0-50m","2","MA","Essex - South","Runnel","0","-70.7728","42.651456","1","5/27/2022","5","27","JLG","Low/Rising","6:57","61","1","2","3","Essex RUN South 5/27/2022  ",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","Essex RUN South",2022,2,"0-50m","2","MA","Essex - South","Runnel","0","-70.7728","42.651456","2","6/20/2022","6","20","JLG","High/Falling","10:13","66","0","1","2","Essex RUN South 6/20/2022  ",2,0.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","Essex RUN South",2023,1,"0-50m","2","MA","Essex - South","Runnel","1","-70.7728","42.651456","1","6/15/2023","6","15","JLG","Low/Rising","6:16","62","2","1","1","Essex RUN South 6/15/2023  ",3,1.05,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"62","Essex RUN South",2023,2,"0-50m","2","MA","Essex - South","Runnel","1","-70.7728","42.651456","2","7/19/2023","7","19","JGM","Low/Rising","845","75","2","2","2","Essex RUN South 7/19/2023  ",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Ipswich NAC East",2022,1,"0-50m","2","MA","Ipswich","No Action","0","-70.773939","42.679464","1","5/27/2022","5","27","JLG","High/Rising","9:16","64","1","2","2","Ipswich NAC East 5/27/2022  ",5,1.49,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Ipswich NAC East",2022,2,"0-50m","2","MA","Ipswich","No Action","0","-70.773939","42.679464","2","6/20/2022","6","20","JLG","High/Falling","6:41","48","0","1","1","Ipswich NAC East 6/20/2022  ",3,1.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","Ipswich NAC East",2023,1,"0-50m","2","MA","Ipswich","No Action","1","-70.773939","42.679464","1","6/15/2023","6","15","JLG","High/Rising","9:17","62","1","0","1","Ipswich NAC East 6/15/2023  ",4,1.35,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Ipswich NAC East",2023,2,"0-50m","2","MA","Ipswich","No Action","1","-70.773939","42.679464","2","7/12/2023","7","12","JGM","High/Falling","9:45","80","1","0","1","Ipswich NAC East 7/12/2023  ",2,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Ipswich REF East",2022,1,"0-50m","2","MA","Ipswich","Reference","0","-70.771769","42.680317","1","5/27/2022","5","27","JLG","High/Rising","9:03","64","1","2","2","Ipswich REF East 5/27/2022  ",2,0.67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"68","Ipswich REF East",2022,2,"0-50m","2","MA","Ipswich","Reference","0","-70.771769","42.680317","2","6/20/2022","6","20","JLG","High/Falling","6:57","50","0","2","1","Ipswich REF East 6/20/2022  ",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Ipswich REF East",2023,1,"0-50m","2","MA","Ipswich","Reference","1","-70.771769","42.680317","1","6/15/2023","6","15","JLG","High/Rising","9:30","62","1","1","1","Ipswich REF East 6/15/2023  ",3,0.96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"70","Ipswich REF East",2023,2,"0-50m","2","MA","Ipswich","Reference","1","-70.771769","42.680317","2","7/12/2023","7","12","JLG","High/Falling","9:31","80","0","1","1","Ipswich REF East 7/12/2023  ",2,0.67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Ipswich RUN East",2022,1,"0-50m","2","MA","Ipswich","Runnel","0","-70.775144","42.680281","1","5/27/2022","5","27","JLG","High/Rising","9:30","67","1","2","3","Ipswich RUN East 5/27/2022  ",3,1.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Ipswich RUN East",2022,2,"0-50m","2","MA","Ipswich","Runnel","0","-70.775144","42.680281","2","6/20/2022","6","20","JLG","High/Falling","7:15","54","0","1","2","Ipswich RUN East 6/20/2022  ",7,1.77,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"73","Ipswich RUN East",2023,1,"0-50m","2","MA","Ipswich","Runnel","1","-70.775144","42.680281","1","6/15/2023","6","15","JLG","High/Rising","9:04","62","1","0","2","Ipswich RUN East 6/15/2023  ",4,1.12,11,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","Ipswich RUN East",2023,2,"0-50m","2","MA","Ipswich","Runnel","1","-70.775144","42.680281","2","7/12/2023","7","12","JGM","High/Falling","9:27","80","1","0","1","Ipswich RUN East 7/12/2023  ",4,1.21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
"75","JP NAC",2021,1,"0-50m","3","RI","Jacobs Point","No Action","5","-71.288352","41.712839","1","5/24/2021","5","24","ADF","High/Falling","9:00","60","0","1","1","JP NAC 5/24/2021  ",8,1.83,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"76","JP NAC",2021,2,"0-50m","3","RI","Jacobs Point","No Action","5","-71.288352","41.712839","2","6/3/2021","6","3","ADF","Low/Falling","5:45","60","2","1","1","JP NAC 6/3/2021  ",4,1.32,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","JP NAC",2023,1,"0-50m","3","RI","Jacobs Point","No Action","7","-71.288352","41.712839","2","6/16/2023","6","16","JH","High/Rising","720","65","0","0","1","JP NAC 6/16/2023  ",5,1.47,11,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"78","JP NAC",2023,2,"0-50m","3","RI","Jacobs Point","No Action","7","-71.288352","41.712839","3","7/12/2023","7","12","JH","High/Falling","717","78","0","1","1","JP NAC 7/12/2023  ",4,0.89,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"79","JP RUN",2021,1,"0-50m","3","RI","Jacobs Point","Runnel","5","-71.2876","41.712","1","5/24/2021","5","24","ADF","High/Falling","9:30","65","0","1","1","JP RUN 5/24/2021  ",4,1.28,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"80","JP RUN",2021,2,"0-50m","3","RI","Jacobs Point","Runnel","5","-71.2876","41.712","2","6/3/2021","6","3","ADF","Low/Falling","6:15","60","2","1","1","JP RUN 6/3/2021  ",5,1.52,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"81","JP RUN",2023,1,"0-50m","3","RI","Jacobs Point","Runnel","7","-71.2876","41.712","2","6/16/2023","6","16","JH","High/Rising","650","64","0","0","1","JP RUN 6/16/2023  ",6,1.64,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"82","JP RUN",2023,2,"0-50m","3","RI","Jacobs Point","Runnel","7","-71.2876","41.712","3","7/12/2023","7","12","JH","High/Falling","648","78","0","1","1","JP RUN 7/12/2023  ",2,0.53,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
