"","RegionNum","State","PointID","Site","Treatment","runnel_age","Point_X","Point_Y","VisitNum","SurveyWindow","SurveyDate","Year","Month","Day","Observer","Tide","SurveyTime","TempF","Sky","WindSp","Noise","DistBand","Site_Date","richness","shannon","totalbirds","saltysparrow","AGWT","ALFL","AMCR","AMDU","AMGO","AMOY","AMRE","AMRO","BANS","BAOR","BARS","BBGU","BBPL","BCCH","BHCO","BLJA","BLPW","BOBO","BRTH","CAGO","CANG","CARW","CEDW","CHSP","CHSW","CLRA","COEI","COGR","COTE","COYE","CSWA","DCCO","DUNL","EAKI","EAPH","EATO","EUST","EWPW","GBBG","GBHE","GCFL","GLIB","GRCA","GREG","GRHE","GRYE","GWTE","HAWO","HERG","HETH","HOFI","HOSP","HOWR","KILL","LBHE","LESA","LETE","LEYE","MALL","MAWR","MODO","MUSW","NESP","NOCA","NOGO","NOMO","NRWS","OROR","OSPR","PAWA","PEEP","PUMA","RBME","RECR","RTHA","RUBL","RWBL","SALS","SAND","SBDO","SEOW","SEPL","SESA","SESP","SNEG","SOSP","SPSA","STSP","TRES","TUTI","TUVU","UNK_SP","VIRA","Warbler","WEVI","WIFL","WILL","WITU","WOTH","WREN","WRSA","YEWA"
"118",2,"MA","Essex REF South","Essex","Reference",NA,-70.773536,42.649931,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","6:00",61,2,0,1,"51-100m","Essex REF South 6/15/2023  ",4,1.35,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"119",2,"MA","Essex REF South","Essex","Reference",NA,-70.773536,42.649931,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","905",72,1,2,2,"51-100m","Essex REF South 7/19/2023  ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"120",2,"MA","Essex REF South","Essex","Reference",NA,-70.773536,42.649931,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","905",72,1,2,2,">100m","Essex REF South 7/19/2023  ",4,1.39,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2,"MA","Essex REF South","Essex","Reference",NA,-70.773536,42.649931,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","905",72,1,2,2,"0-50m","Essex REF South 7/19/2023  ",2,0.56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",2,"MA","Essex RUN North","Essex","Runnel",0,-70.775369,42.651917,1,1,"5/27/2022",2022,5,27,"JLG","Low/Rising","6:02",60,2,2,2,"0-50m","Essex RUN North 5/27/2022  ",3,1.08,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",2,"MA","Essex RUN North","Essex","Runnel",0,-70.775369,42.651917,1,1,"5/27/2022",2022,5,27,"JLG","Low/Rising","6:02",60,2,2,2,"51-100m","Essex RUN North 5/27/2022  ",5,1.55,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"124",2,"MA","Essex RUN North","Essex","Runnel",0,-70.775369,42.651917,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","9:20",61,0,1,1,"51-100m","Essex RUN North 6/20/2022  ",3,1.05,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",2,"MA","Essex RUN North","Essex","Runnel",0,-70.775369,42.651917,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","9:20",61,0,1,1,"0-50m","Essex RUN North 6/20/2022  ",4,1.35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","7:07",61,2,1,1,"0-50m","Essex RUN North 6/15/2023  ",4,1.17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0
"127",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","7:07",61,2,1,1,"51-100m","Essex RUN North 6/15/2023  ",3,1.05,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","7:07",61,2,1,1,">100m","Essex RUN North 6/15/2023  ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","800",72,2,1,2,"0-50m","Essex RUN North 7/19/2023  ",6,1.61,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","800",72,2,1,2,">100m","Essex RUN North 7/19/2023  ",2,0.64,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",2,"MA","Essex RUN North","Essex","Runnel",1,-70.775369,42.651917,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","800",72,2,1,2,"51-100m","Essex RUN North 7/19/2023  ",2,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"132",2,"MA","Essex RUN South","Essex","Runnel",0,-70.7728,42.651456,1,1,"5/27/2022",2022,5,27,"JLG","Low/Rising","6:57",61,1,2,3,"51-100m","Essex RUN South 5/27/2022  ",7,1.82,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"133",2,"MA","Essex RUN South","Essex","Runnel",0,-70.7728,42.651456,1,1,"5/27/2022",2022,5,27,"JLG","Low/Rising","6:57",61,1,2,3,"0-50m","Essex RUN South 5/27/2022  ",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",2,"MA","Essex RUN South","Essex","Runnel",0,-70.7728,42.651456,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","10:13",66,0,1,2,"0-50m","Essex RUN South 6/20/2022  ",2,0.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",2,"MA","Essex RUN South","Essex","Runnel",0,-70.7728,42.651456,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","10:13",66,0,1,2,"51-100m","Essex RUN South 6/20/2022  ",6,1.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"136",2,"MA","Essex RUN South","Essex","Runnel",1,-70.7728,42.651456,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","6:16",62,2,1,1,"51-100m","Essex RUN South 6/15/2023  ",5,1.61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",2,"MA","Essex RUN South","Essex","Runnel",1,-70.7728,42.651456,1,1,"6/15/2023",2023,6,15,"JLG","Low/Rising","6:16",62,2,1,1,"0-50m","Essex RUN South 6/15/2023  ",3,1.05,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"138",2,"MA","Essex RUN South","Essex","Runnel",1,-70.7728,42.651456,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","845",75,2,2,2,">100m","Essex RUN South 7/19/2023  ",3,1.1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"139",2,"MA","Essex RUN South","Essex","Runnel",1,-70.7728,42.651456,2,2,"7/19/2023",2023,7,19,"JGM","Low/Rising","845",75,2,2,2,"51-100m","Essex RUN South 7/19/2023  ",4,1.27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",2,"MA","Ipswich NAC East","Ipswich","No Action",NA,-70.773939,42.679464,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:16",64,1,2,2,"51-100m","Ipswich NAC East 5/27/2022  ",2,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",2,"MA","Ipswich NAC East","Ipswich","No Action",NA,-70.773939,42.679464,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:16",64,1,2,2,"0-50m","Ipswich NAC East 5/27/2022  ",5,1.49,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",2,"MA","Ipswich NAC East","Ipswich","No Action",NA,-70.773939,42.679464,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","6:41",48,0,1,1,"0-50m","Ipswich NAC East 6/20/2022  ",3,1.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",2,"MA","Ipswich NAC East","Ipswich","No Action",NA,-70.773939,42.679464,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","6:41",48,0,1,1,"51-100m","Ipswich NAC East 6/20/2022  ",9,2.1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2
"144",2,"MA","Ipswich REF East","Ipswich","Reference",NA,-70.771769,42.680317,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:03",64,1,2,2,"51-100m","Ipswich REF East 5/27/2022  ",3,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",2,"MA","Ipswich REF East","Ipswich","Reference",NA,-70.771769,42.680317,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:03",64,1,2,2,"0-50m","Ipswich REF East 5/27/2022  ",2,0.67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"146",2,"MA","Ipswich REF East","Ipswich","Reference",NA,-70.771769,42.680317,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","6:57",50,0,2,1,"51-100m","Ipswich REF East 6/20/2022  ",4,1.26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"147",2,"MA","Ipswich REF East","Ipswich","Reference",NA,-70.771769,42.680317,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","6:57",50,0,2,1,"0-50m","Ipswich REF East 6/20/2022  ",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",2,"MA","Ipswich RUN East","Ipswich","Runnel",0,-70.775144,42.680281,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:30",67,1,2,3,"0-50m","Ipswich RUN East 5/27/2022  ",3,1.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",2,"MA","Ipswich RUN East","Ipswich","Runnel",0,-70.775144,42.680281,1,1,"5/27/2022",2022,5,27,"JLG","High/Rising","9:30",67,1,2,3,"51-100m","Ipswich RUN East 5/27/2022  ",3,1.05,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"150",2,"MA","Ipswich RUN East","Ipswich","Runnel",0,-70.775144,42.680281,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","7:15",54,0,1,2,"0-50m","Ipswich RUN East 6/20/2022  ",7,1.77,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"151",2,"MA","Ipswich RUN East","Ipswich","Runnel",0,-70.775144,42.680281,2,2,"6/20/2022",2022,6,20,"JLG","High/Falling","7:15",54,0,1,2,"51-100m","Ipswich RUN East 6/20/2022  ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,1,1,"5/24/2021",2021,5,24,"ADF","High/Falling","9:00",60,0,1,1,"0-50m","JP NAC 5/24/2021  ",8,1.83,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"153",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,1,1,"5/24/2021",2021,5,24,"ADF","High/Falling","9:00",60,0,1,1,"51-100m","JP NAC 5/24/2021  ",6,1.16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,2,2,"6/3/2021",2021,6,3,"ADF","Low/Falling","5:45",60,2,1,1,"0-50m","JP NAC 6/3/2021  ",4,1.32,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,2,2,"6/3/2021",2021,6,3,"ADF","Low/Falling","5:45",60,2,1,1,"51-100m","JP NAC 6/3/2021  ",4,1.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"156",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,1,2,"6/16/2023",2023,6,16,"JH","High/Rising","720",65,0,0,1,"0-50m","JP NAC 6/16/2023  ",5,1.47,11,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"157",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,2,3,"7/12/2023",2023,7,12,"JH","High/Falling","717",78,0,1,1,"0-50m","JP NAC 7/12/2023  ",4,0.89,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"158",3,"RI","JP NAC","Jacob's Point","No Action",NA,-71.288352,41.712839,2,3,"7/12/2023",2023,7,12,"JH","High/Falling","717",78,0,1,1,"51-100m","JP NAC 7/12/2023  ",2,0.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
